# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1765   -1.9930416160e+01    4.0487041471e-01    8.2689561859e+03    8.2690000000e+03    2.5000000000e-01   -1.9933406150e+01    9.9440445315e-01    1.0000000000e+00
      1766   -1.9936329142e+01    7.0658828757e-01    8.2769155714e+03    8.2770000000e+03    2.5000000000e-01   -1.9934379844e+01    9.9449439071e-01    9.9939591639e-01
      1767   -1.9941258239e+01    7.8293640852e-01    8.2769607094e+03    8.2770000000e+03    2.5000000000e-01   -1.9934383902e+01    9.9549681556e-01    9.9951673312e-01
      1768   -1.9938333962e+01    3.5009375191e-01    8.2760136268e+03    8.2760000000e+03    2.5000000000e-01   -1.9934270902e+01    9.9359289724e-01    9.9951667472e-01
      1769   -1.9937941757e+01    3.7324943842e-01    8.2750321626e+03    8.2750000000e+03    2.5000000000e-01   -1.9934161019e+01    9.9639495226e-01    9.9975830816e-01
      1770   -1.9938690808e+01    3.7826636812e-01    8.2760179601e+03    8.2760000000e+03    2.5000000000e-01   -1.9934290936e+01    9.9529408760e-01    9.9939584340e-01
      1771   -1.9939715474e+01    3.8512388985e-01    8.2750344443e+03    8.2750000000e+03    2.5000000000e-01   -1.9934178915e+01    9.9533243099e-01    9.9939577039e-01
      1772   -1.9936679412e+01    4.2251711738e-01    8.2720130303e+03    8.2720000000e+03    2.5000000000e-01   -1.9933825595e+01    9.9454910513e-01    9.9987911025e-01
      1773   -1.9933835339e+01    3.7322715639e-01    8.2719836787e+03    8.2720000000e+03    0.0000000000e+00   -1.9933835517e+01    9.9392474859e-01    9.9987911025e-01
      1774   -1.9933628129e+01    3.5609911807e-01    8.2719792455e+03    8.2720000000e+03    0.0000000000e+00   -1.9933843498e+01    9.9465925594e-01    9.9963733075e-01
      1775   -1.9931717230e+01    3.9984705312e-01    8.2719454476e+03    8.2720000000e+03    5.0000000000e-01   -1.9933849663e+01    9.9459776950e-01    9.9975822050e-01
      1776   -1.9930000654e+01    3.7195794055e-01    8.2719142406e+03    8.2720000000e+03    2.5000000000e-01   -1.9933855689e+01    9.9449822997e-01    9.9975822050e-01
      1777   -1.9933177049e+01    6.9103147030e-01    8.2708964681e+03    8.2710000000e+03    2.5000000000e-01   -1.9933739599e+01    9.9497031103e-01    9.9963728691e-01
      1778   -1.9932615213e+01    3.7969512917e-01    8.2709203700e+03    8.2710000000e+03    5.0000000000e-01   -1.9933743311e+01    9.9430627279e-01    9.9939547818e-01
      1779   -1.9934409926e+01    4.1697034932e-01    8.2679751356e+03    8.2680000000e+03    2.5000000000e-01   -1.9933386252e+01    9.9528535094e-01    9.9975810353e-01
      1780   -1.9936161791e+01    3.6746660637e-01    8.2680016360e+03    8.2680000000e+03    5.0000000000e-01   -1.9933391608e+01    9.9536137925e-01    9.9939525883e-01
      1781   -1.9932806618e+01    3.2249566769e-01    8.2660193945e+03    8.2660000000e+03    2.5000000000e-01   -1.9933156168e+01    9.9334320445e-01    9.9927413501e-01
      1782   -1.9931623866e+01    3.5293906933e-01    8.2659871439e+03    8.2660000000e+03    7.5000000000e-01   -1.9933163752e+01    9.9486069418e-01    9.9963706751e-01
      1783   -1.9932560453e+01    3.4739303031e-01    8.2679782232e+03    8.2680000000e+03    5.0000000000e-01   -1.9933411133e+01    9.9317937800e-01    9.9963715530e-01
      1784   -1.9933357462e+01    3.5466482044e-01    8.2679858387e+03    8.2680000000e+03    2.5000000000e-01   -1.9933415834e+01    9.9495241613e-01    9.9975810353e-01
      1785   -1.9929769658e+01    3.3397459987e-01    8.2689601870e+03    8.2690000000e+03    7.5000000000e-01   -1.9933542062e+01    9.9551330337e-01    9.9987906639e-01
      1786   -1.9930758600e+01    3.3575339580e-01    8.2699405474e+03    8.2700000000e+03    5.0000000000e-01   -1.9933668771e+01    9.9499612755e-01    9.9951632406e-01
      1787   -1.9934035335e+01    3.4794279700e-01    8.2689818313e+03    8.2690000000e+03    0.0000000000e+00   -1.9933551359e+01    9.9436898177e-01    9.9951626557e-01
      1788   -1.9931082434e+01    3.6829432746e-01    8.2709735250e+03    8.2710000000e+03    1.0000000000e+00   -1.9933797329e+01    9.9383444599e-01    9.9927457381e-01
      1789   -1.9933112891e+01    3.3749443344e-01    8.2679726489e+03    8.2680000000e+03    2.5000000000e-01   -1.9933440740e+01    9.9379414438e-01    9.9987905177e-01
      1790   -1.9932589396e+01    3.3558235882e-01    8.2689870526e+03    8.2690000000e+03    2.5000000000e-01   -1.9933566006e+01    9.9365566559e-01    9.9963719918e-01
      1791   -1.9927862512e+01    3.3491670032e-01    8.2679429231e+03    8.2680000000e+03    5.0000000000e-01   -1.9933450660e+01    9.9530317913e-01    9.9939525883e-01
      1792   -1.9928482673e+01    3.4158331155e-01    8.2669135495e+03    8.2670000000e+03    5.0000000000e-01   -1.9933334964e+01    9.9462030063e-01    9.9963711141e-01
      1793   -1.9927837874e+01    3.4090354340e-01    8.2679152310e+03    8.2680000000e+03    5.0000000000e-01   -1.9933458206e+01    9.9622126772e-01    9.9927431060e-01
      1794   -1.9930324052e+01    3.5573730050e-01    8.2709092052e+03    8.2710000000e+03    5.0000000000e-01   -1.9933823656e+01    9.9464966980e-01    9.9951638254e-01
      1795   -1.9931259093e+01    3.6258369620e-01    8.2699169262e+03    8.2700000000e+03    2.5000000000e-01   -1.9933705009e+01    9.9522555104e-01    9.9963724305e-01
      1796   -1.9925715463e+01    3.1677188817e-01    8.2708915392e+03    8.2710000000e+03    5.0000000000e-01   -1.9933829740e+01    9.9568572217e-01    9.9963728691e-01
      1797   -1.9925739692e+01    3.1890567973e-01    8.2728648633e+03    8.2730000000e+03    5.0000000000e-01   -1.9934075919e+01    9.9502011148e-01    9.9975824973e-01
      1798   -1.9927980955e+01    3.4449779062e-01    8.2728778918e+03    8.2730000000e+03    2.5000000000e-01   -1.9934076845e+01    9.9550841219e-01    9.9975824973e-01
      1799   -1.9927277905e+01    3.4696453582e-01    8.2718922550e+03    8.2720000000e+03    2.5000000000e-01   -1.9933956902e+01    9.9456426698e-01    9.9975822050e-01
      1800   -1.9928819456e+01    3.4266276351e-01    8.2738959430e+03    8.2740000000e+03    1.0000000000e+00   -1.9934200991e+01    9.9394625326e-01    9.9963741842e-01
      1801   -1.9932181393e+01    3.2720086424e-01    8.2719419336e+03    8.2720000000e+03    5.0000000000e-01   -1.9933961137e+01    9.9349255954e-01    9.9963733075e-01
      1802   -1.9929079477e+01    3.3103610231e-01    8.2739406859e+03    8.2740000000e+03    5.0000000000e-01   -1.9934205745e+01    9.9416583210e-01    9.9975827895e-01
      1803   -1.9930253091e+01    3.1761788454e-01    8.2759203589e+03    8.2760000000e+03    2.5000000000e-01   -1.9934452387e+01    9.9419964114e-01    9.9963750604e-01
      1804   -1.9930690723e+01    3.2095265636e-01    8.2769335361e+03    8.2770000000e+03    7.5000000000e-01   -1.9934576221e+01    9.9587422103e-01    9.9927509967e-01
      1805   -1.9928977940e+01    3.2609273784e-01    8.2719310689e+03    8.2720000000e+03    2.5000000000e-01   -1.9933975693e+01    9.9410592011e-01    9.9975822050e-01
      1806   -1.9930059410e+01    3.3601777851e-01    8.2699269347e+03    8.2700000000e+03    2.5000000000e-01   -1.9933737890e+01    9.9606198183e-01    9.9951632406e-01
      1807   -1.9927539347e+01    3.2168248059e-01    8.2689212477e+03    8.2690000000e+03    2.5000000000e-01   -1.9933619899e+01    9.9412035927e-01    9.9915346475e-01
      1808   -1.9928466807e+01    3.3183780158e-01    8.2649176295e+03    8.2650000000e+03    5.0000000000e-01   -1.9933139651e+01    9.9483873560e-01    9.9975801573e-01
      1809   -1.9927427343e+01    3.4079724008e-01    8.2629014319e+03    8.2630000000e+03    0.0000000000e+00   -1.9932899671e+01    9.9439006463e-01    9.9951591432e-01
      1810   -1.9926232575e+01    3.2934727527e-01    8.2598919180e+03    8.2600000000e+03    2.5000000000e-01   -1.9932539147e+01    9.9532803100e-01    9.9939467312e-01
      1811   -1.9929351212e+01    3.5513226455e-01    8.2549218033e+03    8.2550000000e+03    2.5000000000e-01   -1.9931935595e+01    9.9640764156e-01    1.0000000000e+00
      1812   -1.9928160247e+01    3.2609578652e-01    8.2609282360e+03    8.2610000000e+03    2.5000000000e-01   -1.9932663378e+01    9.9378277288e-01    9.9927369568e-01
      1813   -1.9929561954e+01    3.1439440190e-01    8.2569428122e+03    8.2570000000e+03    5.0000000000e-01   -1.9932182205e+01    9.9410184161e-01    9.9951556255e-01
      1814   -1.9930823629e+01    3.1142087362e-01    8.2589647324e+03    8.2590000000e+03    5.0000000000e-01   -1.9932426799e+01    9.9393219025e-01    9.9927351980e-01
      1815   -1.9932428446e+01    3.0025124023e-01    8.2559950651e+03    8.2560000000e+03    2.5000000000e-01   -1.9932066763e+01    9.9415632516e-01    9.9963662791e-01
      1816   -1.9931055077e+01    3.2321465447e-01    8.2569934816e+03    8.2570000000e+03    7.5000000000e-01   -1.9932191926e+01    9.9614138269e-01    9.9975778128e-01
      1817   -1.9928683920e+01    3.1477050610e-01    8.2579595859e+03    8.2580000000e+03    5.0000000000e-01   -1.9932318062e+01    9.9504255328e-01    9.9963671591e-01
      1818   -1.9928457381e+01    3.1822571994e-01    8.2559408103e+03    8.2560000000e+03    2.5000000000e-01   -1.9932080022e+01    9.9465882706e-01    9.9963662791e-01
      1819   -1.9933030589e+01    3.1856131578e-01    8.2539803215e+03    8.2540000000e+03    5.0000000000e-01   -1.9931840453e+01    9.9391767144e-01    9.9987884662e-01
      1820   -1.9936444827e+01    3.1344077327e-01    8.2550415818e+03    8.2550000000e+03    2.5000000000e-01   -1.9931964165e+01    9.9608135830e-01    9.9951544518e-01
      1821   -1.9937694551e+01    3.1595566532e-01    8.2540894897e+03    8.2540000000e+03    2.5000000000e-01   -1.9931848403e+01    9.9520402964e-01    9.9939423310e-01
      1822   -1.9938757150e+01    3.1008504071e-01    8.2521096352e+03    8.2520000000e+03    7.5000000000e-01   -1.9931613549e+01    9.9541208873e-01    9.9963645177e-01
      1823   -1.9938886360e+01    3.0421333115e-01    8.2501195050e+03    8.2500000000e+03    2.5000000000e-01   -1.9931379398e+01    9.9576611764e-01    9.9951515152e-01
      1824   -1.9937629846e+01    3.1553228721e-01    8.2511131435e+03    8.2510000000e+03    1.0000000000e+00   -1.9931509490e+01    9.9500870878e-01    9.9927281542e-01
      1825   -1.9938854198e+01    3.3133324593e-01    8.2471172401e+03    8.2470000000e+03    2.5000000000e-01   -1.9931033538e+01    9.9531966874e-01    9.9939371893e-01
      1826   -1.9941116070e+01    3.4563333168e-01    8.2451504690e+03    8.2450000000e+03    5.0000000000e-01   -1.9930799168e+01    9.9424531599e-01    9.9987871437e-01
      1827   -1.9936507958e+01    3.2627999541e-01    8.2491189257e+03    8.2490000000e+03    2.5000000000e-01   -1.9931293108e+01    9.9463930357e-01    9.9951509274e-01
      1828   -1.9933736796e+01    3.1393313271e-01    8.2490635170e+03    8.2490000000e+03    2.5000000000e-01   -1.9931303401e+01    9.9282154538e-01    9.9975754637e-01
      1829   -1.9933470764e+01    3.2409312720e-01    8.2480367859e+03    8.2480000000e+03    5.0000000000e-01   -1.9931189618e+01    9.9408738625e-01    9.9951503395e-01
      1830   -1.9932301016e+01    3.0909403467e-01    8.2440331760e+03    8.2440000000e+03    0.0000000000e+00   -1.9930710277e+01    9.9519614551e-01    9.9975739932e-01
      1831   -1.9934480274e+01    3.1694205388e-01    8.2460418278e+03    8.2460000000e+03    5.0000000000e-01   -1.9930958420e+01    9.9557309740e-01    9.9951491632e-01
      1832   -1.9936414672e+01    3.1879702323e-01    8.2440782856e+03    8.2440000000e+03    7.5000000000e-01   -1.9930720697e+01    9.9699238802e-01    9.9939349830e-01
      1833   -1.9936913365e+01    3.1816716734e-01    8.2430984496e+03    8.2430000000e+03    5.0000000000e-01   -1.9930605567e+01    9.9414512261e-01    9.9963605483e-01
      1834   -1.9928352508e+01    1.0396577059e+00    8.2430284458e+03    8.2430000000e+03    5.0000000000e-01   -1.9930612920e+01    9.9438619677e-01    9.9963605483e-01
      1835   -1.9937678861e+01    3.2545625842e-01    8.2440364662e+03    8.2440000000e+03    7.5000000000e-01   -1.9930741877e+01    9.9497095353e-01    9.9951479864e-01
      1836   -1.9938403450e+01    2.9730099334e-01    8.2451161719e+03    8.2450000000e+03    7.5000000000e-01   -1.9930865577e+01    9.9404628122e-01    9.9963614312e-01
      1837   -1.9936629936e+01    3.4447704780e-01    8.2471015404e+03    8.2470000000e+03    5.0000000000e-01   -1.9931116221e+01    9.9284423803e-01    9.9951497514e-01
      1838   -1.9933661295e+01    3.1311794364e-01    8.2490611181e+03    8.2490000000e+03    5.0000000000e-01   -1.9931367238e+01    9.9484097683e-01    9.9975754637e-01
      1839   -1.9933473982e+01    3.1945396193e-01    8.2500350273e+03    8.2500000000e+03    2.5000000000e-01   -1.9931495899e+01    9.9523574163e-01    9.9963636364e-01
      1840   -1.9932151856e+01    3.2895619998e-01    8.2490219599e+03    8.2490000000e+03    2.5000000000e-01   -1.9931380301e+01    9.9528171427e-01    9.9915141229e-01
      1841   -1.9931508085e+01    3.1104017254e-01    8.2450185881e+03    8.2450000000e+03    7.5000000000e-01   -1.9930900778e+01    9.9504743787e-01    9.9963614312e-01
      1842   -1.9934256033e+01    3.3864894261e-01    8.2450243471e+03    8.2450000000e+03    7.5000000000e-01   -1.9930905467e+01    9.9384393627e-01    9.9987871437e-01
      1843   -1.9934079818e+01    3.8888247282e-01    8.2480428879e+03    8.2480000000e+03    2.5000000000e-01   -1.9931273550e+01    9.9543116728e-01    9.9951503395e-01
      1844   -1.9937215710e+01    3.3384673422e-01    8.2470751169e+03    8.2470000000e+03    5.0000000000e-01   -1.9931158259e+01    9.9445261384e-01    9.9975748757e-01
      1845   -1.9932965410e+01    3.5344007612e-01    8.2470635921e+03    8.2470000000e+03    2.5000000000e-01   -1.9931164103e+01    9.9505603779e-01    9.9915120650e-01
      1846   -1.9938682440e+01    3.2816184069e-01    8.2430877783e+03    8.2430000000e+03    5.0000000000e-01   -1.9930686702e+01    9.9461861627e-01    9.9975736989e-01
      1847   -1.9938549417e+01    3.4662123662e-01    8.2431072109e+03    8.2430000000e+03    5.0000000000e-01   -1.9930691854e+01    9.9566661702e-01    9.9951473978e-01
      1848   -1.9938203734e+01    3.3930877463e-01    8.2391061130e+03    8.2390000000e+03    2.5000000000e-01   -1.9930215090e+01    9.9595856921e-01    9.9963587814e-01
      1849   -1.9938177911e+01    3.0810626341e-01    8.2391231489e+03    8.2390000000e+03    2.5000000000e-01   -1.9930223614e+01    9.9586096109e-01    9.9975725209e-01
      1850   -1.9939435108e+01    3.2574957878e-01    8.2381300912e+03    8.2380000000e+03    5.0000000000e-01   -1.9930110536e+01    9.9487606761e-01    9.9963583394e-01
      1851   -1.9937362889e+01    3.3712106185e-01    8.2381227123e+03    8.2380000000e+03    2.5000000000e-01   -1.9930118814e+01    9.9445395182e-01    9.9987861131e-01
      1852   -1.9933361968e+01    3.7106878324e-01    8.2420687944e+03    8.2420000000e+03    5.0000000000e-01   -1.9930613280e+01    9.9303180532e-01    9.9939335113e-01
      1853   -1.9936547123e+01    3.2762016217e-01    8.2430745729e+03    8.2430000000e+03    5.0000000000e-01   -1.9930742367e+01    9.9462483440e-01    9.9963605483e-01
      1854   -1.9935241832e+01    3.6291121392e-01    8.2440610505e+03    8.2440000000e+03    5.0000000000e-01   -1.9930869011e+01    9.9416857800e-01    9.9987869966e-01
      1855   -1.9930688711e+01    3.3912192246e-01    8.2460117977e+03    8.2460000000e+03    2.5000000000e-01   -1.9931118836e+01    9.9512040594e-01    9.9939364540e-01
      1856   -1.9933149183e+01    3.2813186023e-01    8.2430163480e+03    8.2430000000e+03    7.5000000000e-01   -1.9930761414e+01    9.9450827641e-01    9.9963605483e-01
      1857   -1.9935031588e+01    3.5446507686e-01    8.2440273745e+03    8.2440000000e+03    5.0000000000e-01   -1.9930886424e+01    9.9399991713e-01    9.9939349830e-01
      1858   -1.9931022156e+01    3.2784711828e-01    8.2410177676e+03    8.2410000000e+03    5.0000000000e-01   -1.9930527638e+01    9.9616364633e-01    9.9987865550e-01
      1859   -1.9928425022e+01    3.2438515997e-01    8.2419808246e+03    8.2420000000e+03    0.0000000000e+00   -1.9930655284e+01    9.9543386102e-01    9.9963601068e-01
      1860   -1.9927895797e+01    3.1686645503e-01    8.2429560086e+03    8.2430000000e+03    5.0000000000e-01   -1.9930780493e+01    9.9505775761e-01    9.9951473978e-01
      1861   -1.9927070282e+01    3.0622330081e-01    8.2429445612e+03    8.2430000000e+03    5.0000000000e-01   -1.9930782812e+01    9.9579309071e-01    9.9939342472e-01
      1862   -1.9927656487e+01    3.1953559950e-01    8.2389338921e+03    8.2390000000e+03    5.0000000000e-01   -1.9930299431e+01    9.9433744276e-01    9.9963587814e-01
      1863   -1.9927320315e+01    3.0926212355e-01    8.2379399250e+03    8.2380000000e+03    5.0000000000e-01   -1.9930179548e+01    9.9554609865e-01    9.9963583394e-01
      1864   -1.9926366376e+01    3.2250523847e-01    8.2399449644e+03    8.2400000000e+03    5.0000000000e-01   -1.9930424145e+01    9.9512633008e-01    9.9951456311e-01
      1865   -1.9926953389e+01    3.4569651094e-01    8.2379270724e+03    8.2380000000e+03    7.5000000000e-01   -1.9930183042e+01    9.9520069442e-01    9.9939305657e-01
      1866   -1.9928585991e+01    3.3877828029e-01    8.2359514547e+03    8.2360000000e+03    5.0000000000e-01   -1.9929941305e+01    9.9376189205e-01    9.9987858184e-01
