#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
        88   -1.9847925653e+01    3.9427952840e+02   -3.4012867185e+01    1.4164941532e+01    2.2818312577e+01    1.2053075198e+01   -7.1514511275e+01    2.6302563150e+00    1.0240000000e+03    3.7340134382e-02    4.3793945312e-01
        89   -1.9872891984e+01    3.9525601914e+02   -3.4253740952e+01    1.4380848969e+01    2.2788973678e+01    1.2053075198e+01   -7.1857212025e+01    2.7614221966e+00    1.0240000000e+03    3.7302114069e-02    4.3643554688e-01
        90   -1.9887872506e+01    3.9582994143e+02   -3.4257523424e+01    1.4369650918e+01    2.2706140170e+01    1.2053075198e+01   -7.1507865820e+01    2.4911270286e+00    1.0240000000e+03    3.7300899625e-02    4.4004882813e-01
        91   -1.9894526886e+01    3.9613518268e+02   -3.4318809569e+01    1.4424282684e+01    2.2998039308e+01    1.2053075198e+01   -7.1947539240e+01    2.5776151650e+00    1.0240000000e+03    3.7361852825e-02    4.3492187500e-01
        92   -1.9846612494e+01    3.9419217087e+02   -3.4564661435e+01    1.4718048940e+01    2.2850109989e+01    1.2053075198e+01   -7.2228163083e+01    2.7603164615e+00    1.0240000000e+03    3.7363059819e-02    4.3705078125e-01
        93   -1.9861365525e+01    3.9476313454e+02   -3.3984604876e+01    1.4123239351e+01    2.3019065242e+01    1.2053075198e+01   -7.1872133756e+01    2.8153884402e+00    1.0240000000e+03    3.7398800254e-02    4.3811523438e-01
        94   -1.9889147734e+01    3.9587213654e+02   -3.3822838948e+01    1.3933691215e+01    2.2781594995e+01    1.2053075198e+01   -7.1125177197e+01    2.4676680559e+00    1.0240000000e+03    3.7310667336e-02    4.3955078125e-01
        95   -1.9903789304e+01    3.9645220730e+02   -3.4169921339e+01    1.4266132035e+01    2.2927809890e+01    1.2053075198e+01   -7.2022442881e+01    2.8716364543e+00    1.0240000000e+03    3.7272281945e-02    4.3625000000e-01
        96   -1.9870030385e+01    3.9515852720e+02   -3.4037305870e+01    1.4167275484e+01    2.2770830317e+01    1.2053075198e+01   -7.1959302350e+01    3.0980909651e+00    1.0240000000e+03    3.7282057106e-02    4.3963867187e-01
        97   -1.9884807714e+01    3.9573622771e+02   -3.4299183479e+01    1.4414375766e+01    2.2875685770e+01    1.2053075198e+01   -7.1826481068e+01    2.5985366210e+00    1.0240000000e+03    3.7391409278e-02    4.3416015625e-01
        98   -1.9887448313e+01    3.9581600148e+02   -3.4229578863e+01    1.4342130550e+01    2.2961829056e+01    1.2053075198e+01   -7.1857964076e+01    2.6134809580e+00    1.0240000000e+03    3.7315212190e-02    4.3643554687e-01
        99   -1.9881965531e+01    3.9560763439e+02   -3.4252481333e+01    1.4370515802e+01    2.2836855340e+01    1.2053075198e+01   -7.1942876149e+01    2.8004642784e+00    1.0240000000e+03    3.7214271724e-02    4.3545898437e-01
